sessionName,time,condition,v_attention1,v_refMovie_1,v_preListOrder_1,v_postListOrder_1,v_listSelectedFrom1,v_movieSelected1,v_moviePosition1,v_clickCount1,v_dragCount1,v_moveDistanceA1,v_moveDistanceC1,v_moveDistanceD1,v_browsingTime1,v_zoomPressed1,q_outc_satisfactionScore1,c_movieInListPos1,v_refMovie_2,v_preListOrder_2,v_postListOrder_2,v_listSelectedFrom2,v_movieSelected2,v_moviePosition2,v_clickCount2,v_dragCount2,v_moveDistanceA2,v_moveDistanceC2,v_moveDistanceD2,v_browsingTime2,v_zoomPressed2,q_outc_satisfactionScore2,c_movieInListPos2,v_refMovie_3,v_preListOrder_3,v_postListOrder_3,v_listSelectedFrom3,v_movieSelected3,v_moviePosition3,v_clickCount3,v_dragCount3,v_moveDistanceA3,v_moveDistanceC3,v_moveDistanceD3,v_browsingTime3,v_zoomPressed3,q_outc_satisfactionScore3,c_movieInListPos3,v_refMovie_4,v_preListOrder_4,v_postListOrder_4,v_listSelectedFrom4,v_movieSelected4,v_moviePosition4,v_clickCount4,v_dragCount4,v_moveDistanceA4,v_moveDistanceC4,v_moveDistanceD4,v_browsingTime4,v_zoomPressed4,q_outc_satisfactionScore4,c_movieInListPos4,v_refMovie_5,v_preListOrder_5,v_postListOrder_5,v_listSelectedFrom5,v_movieSelected5,v_moviePosition5,v_clickCount5,v_dragCount5,v_moveDistanceA5,v_moveDistanceC5,v_moveDistanceD5,v_browsingTime5,v_zoomPressed5,q_outc_satisfactionScore5,c_movieInListPos5,c_moveDistanceAavg,c_moveDistanceCavg,c_moveDistanceDavg,c_clickCountAvg,c_dragCountAvg,c_movieInListPosAvg,c_preferecControl,c_moviePosAvg,v_surveyTime,v_totalTime,v_attention2,q_dem_onlineUsage,q_dem_movieUsage,q_dem_age,c_ageGroup,q_dem_gender,c_dem_genderCat,q_sys_freqUse,q_sys_complex,q_sys_easeUse,q_sys_techNeed,q_sys_funcInteg,q_sys_inconsist,q_sys_learnUse,q_sys_cumbUse,q_sys_confUse,q_sys_learnToUse,c_sys_SUS,q_proc_searchSim,q_proc_decidDiff,q_proc_recImprove,q_proc_control,q_proc_sorting,c_outc_listSatAvg,q_outc_diversity,q_outc_novelty,q_outc_serendipity,q_outc_relevance,q_comment,c_All_IndexAvg,c_Title_IndexAvg,c_Image_IndexAvg,c_Plot_IndexAvg,c_Genre_IndexAvg,c_Stars_IndexAvg,c_Director_IndexAvg,c_Date_IndexAvg,c_Tag_IndexAvg,c_SVD_IndexAvg,c_Baseline_IndexAvg,c_All_Picked,c_Title_Picked,c_Image_Picked,c_Plot_Picked,c_Genre_Picked,c_Stars_Picked,c_Director_Picked,c_Date_Picked,c_Tag_Picked,c_SVD_Picked,c_Baseline_Picked
KG0SQ0FTTIP4X,2020-10-08T12:28:33.149Z,2,TRUE,1499.json,Date-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director-Tag,Date-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director-Tag,Tag,4638.json,10,0,0,0,0,0,73.31,0,4,4,480.json,Tag-Date-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Tag-Date-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Date,455.json,1,0,0,0,0,0,44.57,0,4,4,169.json,Date-Tag-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Date-Tag-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Tag,3991.json,1,0,0,0,0,0,28.85,0,3,2,3991.json,Tag-Date-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Tag-Date-Image-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Image,84944.json,2,0,0,0,0,0,45.1,1,4,4,84944.json,Image-Tag-Date-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Image-Tag-Date-Plot-Baseline-All-Stars-Genre-SVD-Title-Director,Image,166461.json,0,0,0,0,0,0,20.29,0,3,1,0,0,0,0,0,3,0,2.8,120.37,604.65,TRUE,1,7,36,3,Female,1,4,2,4,4,3,4,4,3,4,5,52.5,5,4,4,3,4,3.6,3,4,4,4,Nil,24,44,7,14,34,29,49,4,12,39,19,0,0,2,0,0,0,0,1,2,0,0
KG0SPJRDWC6YV,2020-10-08T12:28:37.148Z,2,FALSE,4878.json,All-Tag-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,All-Tag-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,Tag,7254.json,1,0,0,0,0,0,110.31,1,4,2,8947.json,Tag-All-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,Tag-All-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,All,1644.json,1,0,0,0,0,0,18.73,0,4,0,6936.json,All-Tag-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,All-Tag-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,Tag,1359.json,1,0,0,0,0,0,16.51,1,5,1,1258.json,Tag-All-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,Tag-All-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,Tag,3499.json,0,0,0,0,0,0,12.98,0,4,3,5989.json,Tag-All-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,Tag-All-Image-Title-Stars-Date-Director-Genre-Plot-SVD-Baseline,Tag,104913.json,0,0,0,0,0,0,30.17,1,3,0,0,0,0,0,0,1.2,0,0.6,338.18,876.1,TRUE,1,3,33,2,Female,1,2,2,4,1,3,4,3,2,3,1,62.5,3,2,1,1,2,4,3,2,2,1,Quite a few well known movies did not show up. A lot of the reccomendations had nothing to do with the main movie.,3,15,10,40,35,20,30,25,2,45,50,1,0,0,0,0,0,0,0,4,0,0
KG0SVB1ND4III,2020-10-08T12:31:59.835Z,2,TRUE,4226.json,Stars-Genre-Image-Date-SVD-All-Plot-Title-Director-Baseline-Tag,Stars-Genre-Image-Date-SVD-All-Plot-Title-Director-Baseline-Tag,Baseline,678.json,9,0,0,0,0,0,65.44,0,5,2,919.json,Baseline-Stars-Genre-Image-Date-SVD-All-Plot-Title-Director-Tag,Baseline-Stars-Genre-Image-Date-SVD-All-Plot-Title-Director-Tag,Genre,8368.json,2,0,0,0,0,0,24.5,0,4,1,1219.json,Genre-Baseline-Stars-Image-Date-SVD-All-Plot-Title-Director-Tag,Genre-Baseline-Stars-Image-Date-SVD-All-Plot-Title-Director-Tag,Baseline,5945.json,1,0,0,0,0,0,12.68,0,5,3,2746.json,Baseline-Genre-Stars-Image-Date-SVD-All-Plot-Title-Director-Tag,Baseline-Genre-Stars-Image-Date-SVD-All-Plot-Title-Director-Tag,Genre,2657.json,1,0,0,0,0,0,8.13,0,5,1,2739.json,Genre-Baseline-Stars-Image-Date-SVD-All-Plot-Title-Director-Tag,Genre-Baseline-Stars-Image-Date-SVD-All-Plot-Title-Director-Tag,SVD,1271.json,5,0,0,0,0,0,17.66,0,5,0,0,0,0,0,0,1.4,0,3.6,232.17,563.45,TRUE,2,5,56,5,Male,2,3,4,3,1,3,4,3,3,4,2,55,2,3,1,2,1,4.8,4,3,3,1,"//personal data submitted, comment omitted",29,39,14,34,4,7,44,19,50,24,11,0,0,0,0,2,0,0,0,0,1,2
KG0SXEE7UQ2FE,2020-10-08T12:35:28.662Z,2,TRUE,41571.json,Date-Baseline-Tag-Plot-Genre-Director-SVD-Image-Title-All-Stars,Date-Baseline-Tag-Plot-Genre-Director-SVD-Image-Title-All-Stars,Director,7151.json,5,0,0,0,0,0,212.93,3,2,2,1197.json,Director-Date-Baseline-Tag-Plot-Genre-SVD-Image-Title-All-Stars,Director-Date-Baseline-Tag-Plot-Genre-SVD-Image-Title-All-Stars,Tag,1027.json,3,0,0,0,0,0,47.44,1,3,3,2193.json,Tag-Director-Date-Baseline-Plot-Genre-SVD-Image-Title-All-Stars,Tag-Director-Date-Baseline-Plot-Genre-SVD-Image-Title-All-Stars,Tag,3479.json,0,0,0,0,0,0,37.21,1,3,1,56152.json,Tag-Director-Date-Baseline-Plot-Genre-SVD-Image-Title-All-Stars,Tag-Director-Date-Baseline-Plot-Genre-SVD-Image-Title-All-Stars,Director,4896.json,1,0,0,0,0,0,39.47,1,2,1,2139.json,Director-Tag-Date-Baseline-Plot-Genre-SVD-Image-Title-All-Stars,Director-Tag-Date-Baseline-Plot-Genre-SVD-Image-Title-All-Stars,All,66097.json,9,0,0,0,0,0,55.3,1,1,2,0,0,0,0,0,1.8,0,3.6,159.14,966.8,TRUE,1,4,56,5,Female,1,2,1,4,1,2,3,3,1,3,1,67.5,4,2,1,2,2,2.2,3,3,2,2,none,45,40,35,19,24,50,7,7,6,30,12,1,0,0,0,0,0,2,0,2,0,0
KG0T2DUANG5YE,2020-10-08T12:37:03.250Z,2,FALSE,3697.json,Tag-Stars-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Tag-Stars-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Stars,2112.json,1,0,0,0,0,0,43.56,2,4,3,34542.json,Stars-Tag-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Stars-Tag-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Stars,97938.json,0,0,0,0,0,0,20.5,0,3,1,4873.json,Stars-Tag-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Stars-Tag-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Tag,4878.json,1,0,0,0,0,0,10.32,0,3,3,1499.json,Tag-Stars-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Tag-Stars-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Tag,4638.json,0,0,0,0,0,0,29.24,0,5,4,117529.json,Tag-Stars-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Tag-Stars-Image-All-SVD-Baseline-Genre-Plot-Director-Date-Title,Stars,122918.json,1,0,0,0,0,0,52.81,0,3,2,0,0,0,0,0,2.6,0,0.6,136.96,464.7,TRUE,2,4,34,2,Male,2,3,4,5,3,4,5,4,3,4,5,50,4,3,4,5,4,3.6,5,4,3,4,good study,15,50,10,35,30,3,40,45,2,20,25,0,0,0,0,0,3,0,0,2,0,0
KG0SYV6DIRMAJ,2020-10-08T12:38:51.554Z,2,TRUE,912.json,SVD-Image-All-Plot-Title-Baseline-Stars-Director-Genre-Tag-Date,SVD-Image-All-Plot-Title-Baseline-Stars-Director-Genre-Tag-Date,Tag,969.json,9,0,0,0,0,0,96.31,0,5,0,920.json,Tag-SVD-Image-All-Plot-Title-Baseline-Stars-Director-Genre-Date,Tag-SVD-Image-All-Plot-Title-Baseline-Stars-Director-Genre-Date,All,1944.json,3,0,0,0,0,0,22.2,0,5,0,2404.json,All-Tag-SVD-Image-Plot-Title-Baseline-Stars-Director-Genre-Date,All-Tag-SVD-Image-Plot-Title-Baseline-Stars-Director-Genre-Date,All,2402.json,0,0,0,0,0,0,15.26,0,4,0,3671.json,All-Tag-SVD-Image-Plot-Title-Baseline-Stars-Director-Genre-Date,All-Tag-SVD-Image-Plot-Title-Baseline-Stars-Director-Genre-Date,All,8528.json,0,0,0,0,0,0,50.69,0,3,3,7387.json,All-Tag-SVD-Image-Plot-Title-Baseline-Stars-Director-Genre-Date,All-Tag-SVD-Image-Plot-Title-Baseline-Stars-Director-Genre-Date,Tag,3018.json,1,0,0,0,0,0,23.9,0,5,4,0,0,0,0,0,1.4,0,2.6,157.45,855.67,TRUE,2,6,64,5,Female,1,4,2,4,1,4,1,5,1,4,2,85,1,5,4,5,4,4.4,4,3,4,4,This system is much easier to use than others. ,5,24,12,19,44,34,39,50,12,7,29,3,0,0,0,0,0,0,0,2,0,0
KG0TEC79IEUQM,2020-10-08T12:46:22.682Z,2,FALSE,500.json,Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date-Image-Stars,Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date-Image-Stars,Stars,1037.json,10,0,0,0,0,0,8.01,0,4,3,2396.json,Stars-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date-Image,Stars-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date-Image,Image,423.json,10,0,0,0,0,0,60.37,0,4,2,6377.json,Image-Stars-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date,Image-Stars-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date,Stars,5618.json,1,0,0,0,0,0,9.11,1,4,2,2918.json,Stars-Image-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date,Stars-Image-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date,Image,5377.json,1,0,0,0,0,0,7.41,0,4,3,2726.json,Image-Stars-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date,Image-Stars-Baseline-Title-SVD-Director-Plot-All-Genre-Tag-Date,Image,5810.json,0,0,0,0,0,0,5.06,0,3,4,0,0,0,0,0,2.8,0,4.4,172.51,526.15,TRUE,1,7,32,2,Female,1,4,2,2,1,2,2,4,2,3,4,60,4,1,3,4,4,3.8,3,4,4,4,it was interesting thanks so much,32,12,20,27,37,12,22,47,42,17,7,0,0,3,0,0,2,0,0,0,0,0
KG0TET89AMUE1,2020-10-08T12:47:18.500Z,2,TRUE,1732.json,Genre-Stars-All-Tag-Director-Baseline-Image-SVD-Title-Date-Plot,Genre-Stars-All-Tag-Director-Baseline-Image-SVD-Title-Date-Plot,Baseline,139385.json,5,0,0,0,0,0,92.87,4,2,0,541.json,Baseline-Genre-Stars-All-Tag-Director-Image-SVD-Title-Date-Plot,Baseline-Genre-Stars-All-Tag-Director-Image-SVD-Title-Date-Plot,Genre,8914.json,1,0,0,0,0,0,22.07,0,2,4,260.json,Genre-Baseline-Stars-All-Tag-Director-Image-SVD-Title-Date-Plot,Genre-Baseline-Stars-All-Tag-Director-Image-SVD-Title-Date-Plot,Genre,3704.json,0,0,0,0,0,0,10.37,0,3,1,858.json,Genre-Baseline-Stars-All-Tag-Director-Image-SVD-Title-Date-Plot,Genre-Baseline-Stars-All-Tag-Director-Image-SVD-Title-Date-Plot,Plot,5971.json,10,0,0,0,0,0,49.89,0,3,4,1953.json,Plot-Genre-Baseline-Stars-All-Tag-Director-Image-SVD-Title-Date,Plot-Genre-Baseline-Stars-All-Tag-Director-Image-SVD-Title-Date,Tag,1945.json,5,0,0,0,0,0,19.84,0,2,0,0,0,0,0,0,1.8,0,4.2,84.3,427.11,TRUE,2,3,34,2,Female,1,2,4,2,2,2,5,2,4,2,4,27.5,4,4,3,2,3,2.4,5,2,2,1,The system really didn't have accurate recommendations,15,41,31,40,2,10,25,46,20,36,9,0,0,0,1,2,0,0,0,1,0,1
KG18MGUQJ5GNO,2020-10-08T12:51:29.905Z,2,FALSE,86880.json,Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director-Date,Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director-Date,Date,86332.json,10,0,0,0,0,0,34.53,0,5,4,4896.json,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date,4993.json,0,0,0,0,0,0,38.15,1,4,3,86332.json,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date,87430.json,0,0,0,0,0,0,9.43,0,5,2,77561.json,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date,67408.json,0,0,0,0,0,0,7.54,1,4,4,89745.json,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date-Plot-Title-Stars-All-Tag-Genre-Image-Baseline-SVD-Director,Date,94777.json,0,0,0,0,0,0,5.41,0,5,3,0,0,0,0,0,3.2,0,2,224.56,563.08,TRUE,1,4,35,3,Female,1,4,2,4,5,4,5,4,3,4,4,52.5,3,5,4,4,5,4.6,4,5,4,5,very interesting,19,9,34,4,29,14,49,10,24,44,39,0,0,0,0,0,0,0,5,0,0,0
KG0TKY0WEH8SF,2020-10-08T12:52:38.570Z,2,FALSE,6.json,Plot-Baseline-Genre-Title-All-Stars-Tag-SVD-Image-Date-Director,Plot-Baseline-Genre-Title-All-Stars-Tag-SVD-Image-Date-Director,SVD,431.json,7,0,0,0,0,0,96.32,0,1,1,58559.json,SVD-Plot-Baseline-Genre-Title-All-Stars-Tag-Image-Date-Director,SVD-Plot-Baseline-Genre-Title-All-Stars-Tag-Image-Date-Director,SVD,48516.json,0,0,0,0,0,0,28.44,0,5,3,4262.json,SVD-Plot-Baseline-Genre-Title-All-Stars-Tag-Image-Date-Director,SVD-Plot-Baseline-Genre-Title-All-Stars-Tag-Image-Date-Director,Genre,46335.json,3,0,0,0,0,0,41.65,0,5,3,296.json,Genre-SVD-Plot-Baseline-Title-All-Stars-Tag-Image-Date-Director,Genre-SVD-Plot-Baseline-Title-All-Stars-Tag-Image-Date-Director,SVD,55820.json,1,0,0,0,0,0,34.95,0,4,3,1258.json,SVD-Genre-Plot-Baseline-Title-All-Stars-Tag-Image-Date-Director,SVD-Genre-Plot-Baseline-Title-All-Stars-Tag-Image-Date-Director,Tag,1206.json,7,0,0,0,0,0,40.17,0,5,4,0,0,0,0,0,2.8,0,3.6,138.35,551.87,TRUE,1,3,36,3,Male,2,5,1,5,1,4,2,5,1,4,1,92.5,2,3,5,3,5,4,4,5,4,3,None.,24,19,40,6,9,29,50,45,34,8,11,0,0,0,0,1,0,0,0,1,3,0
KG0TN61YLAYPY,2020-10-08T12:53:14.750Z,2,FALSE,541.json,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Tag,68237.json,0,0,0,0,0,0,13.39,0,5,3,68237.json,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Tag,104841.json,0,0,0,0,0,0,8.7,0,5,3,104841.json,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Tag,97938.json,0,0,0,0,0,0,5.8,0,5,1,97938.json,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Tag-Stars-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Stars,49649.json,1,0,0,0,0,0,21.07,0,5,1,49649.json,Stars-Tag-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Stars-Tag-Title-Director-All-Plot-Baseline-Image-Genre-SVD-Date,Stars,77561.json,0,0,0,0,0,0,6.82,0,5,0,0,0,0,0,0,1.6,0,0.2,169.68,346.25,TRUE,1,7,30,2,Female,1,3,1,5,5,5,1,5,4,5,5,67.5,5,4,2,4,5,5,4,5,4,5,Good,20,10,35,25,40,4,15,50,1,45,30,0,0,0,0,0,2,0,0,3,0,0
KG0TNNJK5EJ7D,2020-10-08T12:53:39.227Z,2,FALSE,2995.json,SVD-Tag-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,SVD-Tag-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,SVD,2719.json,0,0,0,0,0,0,34.27,0,5,0,3489.json,SVD-Tag-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,SVD-Tag-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,Tag,74789.json,1,0,0,0,0,0,22.75,0,3,1,1347.json,Tag-SVD-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,Tag-SVD-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,Tag,1982.json,0,0,0,0,0,0,6.49,0,5,0,3897.json,Tag-SVD-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,Tag-SVD-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,Tag,40819.json,0,0,0,0,0,0,6.77,0,4,0,2795.json,Tag-SVD-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,Tag-SVD-Director-Genre-Plot-Title-Stars-Date-Baseline-All-Image,Tag,2423.json,0,0,0,0,0,0,112.53,0,5,0,0,0,0,0,0,0.2,0,0.2,259.3,666.34,TRUE,1,2,40,3,Female,1,4,1,5,1,4,1,5,1,5,1,95,1,1,5,5,3,4.4,4,4,4,4,,45,25,50,20,15,30,10,35,2,3,40,0,0,0,0,0,0,0,0,4,1,0
KG0U761469SHJ,2020-10-08T13:10:21.683Z,2,FALSE,60072.json,Title-Tag-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Title-Tag-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Title,501.json,0,0,0,0,0,0,82.84,2,5,3,103688.json,Title-Tag-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Title-Tag-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Title,364.json,0,0,0,0,0,0,13.77,0,5,0,7153.json,Title-Tag-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Title-Tag-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Tag,3578.json,1,0,0,0,0,0,19.49,0,5,4,377.json,Tag-Title-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Tag-Title-All-SVD-Genre-Plot-Director-Date-Baseline-Stars-Image,Plot,36519.json,5,0,0,0,0,0,42.8,0,5,0,79132.json,Plot-Tag-Title-All-SVD-Genre-Director-Date-Baseline-Stars-Image,Plot-Tag-Title-All-SVD-Genre-Director-Date-Baseline-Stars-Image,Tag,109487.json,1,0,0,0,0,0,9.7,0,5,0,0,0,0,0,0,1.4,0,1.4,99.05,616.71,TRUE,2,2,34,2,Female,1,4,2,4,1,5,3,3,2,5,4,72.5,3,3,5,4,3,5,2,5,5,5,Its an interesting study,11,3,50,20,21,45,30,35,4,16,40,0,2,0,1,0,0,0,0,2,0,0
KG0UD1DUGVTS9,2020-10-08T13:14:11.292Z,2,TRUE,96588.json,SVD-Image-Stars-Director-Tag-Date-Title-Baseline-Plot-All-Genre,SVD-Image-Stars-Director-Tag-Date-Title-Baseline-Plot-All-Genre,Director,2581.json,3,0,0,0,0,0,17.89,1,5,0,84374.json,Director-SVD-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,Director-SVD-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,Director,5.json,0,0,0,0,0,0,8.86,0,4,2,5066.json,Director-SVD-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,Director-SVD-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,Director,4069.json,0,0,0,0,0,0,7.35,0,5,0,52975.json,Director-SVD-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,Director-SVD-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,SVD,6593.json,1,0,0,0,0,0,6.91,0,5,2,6155.json,SVD-Director-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,SVD-Director-Image-Stars-Tag-Date-Title-Baseline-Plot-All-Genre,SVD,5943.json,0,0,0,0,0,0,9.62,0,5,1,0,0,0,0,0,1,0,0.8,117.52,317.97,TRUE,1,3,48,4,Female,1,5,1,5,1,4,1,5,1,5,1,97.5,1,1,4,5,3,4.8,5,5,5,5,thank you,45,30,9,40,50,14,4,25,20,3,35,0,0,0,0,0,0,3,0,0,2,0
KG0UDMCOC8IEJ,2020-10-08T13:14:44.655Z,2,FALSE,96588.json,All-Genre-Plot-Baseline-Tag-Stars-Title-Image-Date-SVD-Director,All-Genre-Plot-Baseline-Tag-Stars-Title-Image-Date-SVD-Director,All,2581.json,0,0,0,0,0,0,24.28,0,5,3,6936.json,All-Genre-Plot-Baseline-Tag-Stars-Title-Image-Date-SVD-Director,All-Genre-Plot-Baseline-Tag-Stars-Title-Image-Date-SVD-Director,All,317.json,0,0,0,0,0,0,21.96,0,5,0,106696.json,All-Genre-Plot-Baseline-Tag-Stars-Title-Image-Date-SVD-Director,All-Genre-Plot-Baseline-Tag-Stars-Title-Image-Date-SVD-Director,Tag,166461.json,4,0,0,0,0,0,22.4,0,2,0,95441.json,Tag-All-Genre-Plot-Baseline-Stars-Title-Image-Date-SVD-Director,Tag-All-Genre-Plot-Baseline-Stars-Title-Image-Date-SVD-Director,All,7444.json,1,0,0,0,0,0,14.42,0,4,0,1380.json,All-Tag-Genre-Plot-Baseline-Stars-Title-Image-Date-SVD-Director,All-Tag-Genre-Plot-Baseline-Stars-Title-Image-Date-SVD-Director,Tag,2918.json,1,0,0,0,0,0,13.26,0,3,3,0,0,0,0,0,1.2,0,1.2,96.72,364.85,TRUE,1,1,30,2,Female,1,2,1,4,1,4,2,5,1,4,1,82.5,2,2,2,2,1,3.8,2,1,2,4,,1,30,35,12,7,25,50,40,13,45,17,3,0,0,0,0,0,0,0,2,0,0
KG0UG1ZWJM5CI,2020-10-08T13:15:54.153Z,2,TRUE,1101.json,Stars-Tag-Image-All-Genre-Title-Baseline-SVD-Plot-Director-Date,Stars-Tag-Image-All-Genre-Title-Baseline-SVD-Plot-Director-Date,Baseline,442.json,6,0,0,0,0,0,64.52,1,4,0,6188.json,Baseline-Stars-Tag-Image-All-Genre-Title-SVD-Plot-Director-Date,Baseline-Stars-Tag-Image-All-Genre-Title-SVD-Plot-Director-Date,Tag,8641.json,2,0,0,0,0,0,18.09,1,4,0,2529.json,Tag-Baseline-Stars-Image-All-Genre-Title-SVD-Plot-Director-Date,Tag-Baseline-Stars-Image-All-Genre-Title-SVD-Plot-Director-Date,Tag,541.json,0,0,0,0,0,0,25.77,1,3,3,1968.json,Tag-Baseline-Stars-Image-All-Genre-Title-SVD-Plot-Director-Date,Tag-Baseline-Stars-Image-All-Genre-Title-SVD-Plot-Director-Date,Tag,2144.json,0,0,0,0,0,0,23.27,1,5,1,16.json,Tag-Baseline-Stars-Image-All-Genre-Title-SVD-Plot-Director-Date,Tag-Baseline-Stars-Image-All-Genre-Title-SVD-Plot-Director-Date,Tag,1213.json,0,0,0,0,0,0,7.75,1,5,0,0,0,0,0,0,0.8,0,1.6,54.75,280.03,TRUE,1,7,41,3,Male,2,5,1,5,1,4,1,5,1,5,1,97.5,1,1,4,3,4,4.2,4,5,4,4,N/A,19,29,14,40,24,7,45,50,3,35,9,0,0,0,0,0,0,0,0,4,0,1
